k,feature,mean_abs_shap
6,cat__static__subcategory_Subcategory 75,0.004410936497151852
6,cat__static__subcategory_Subcategory 80,0.008030185475945473
6,cat__static__subcategory_Subcategory 82,0.0012487517669796944
6,cat__static__subcategory_Subcategory 9,0.004325569607317448
6,cat__static__subcategory_Subcategory 94,0.00026788038667291403
6,cat__static__subcategory_infrequent_sklearn,0.004929930437356234
6,cat__static__u_symptom_Symptom 10,0.007125770673155785
6,cat__static__u_symptom_Symptom 102,0.0
6,cat__static__u_symptom_Symptom 105,0.0
6,cat__static__u_symptom_Symptom 114,6.105430657044053e-05
6,cat__static__u_symptom_Symptom 115,0.0022987700067460537
6,cat__static__u_symptom_Symptom 116,0.005641852039843798
6,cat__static__u_symptom_Symptom 117,0.0007558424258604646
6,cat__static__u_symptom_Symptom 118,0.00012403658183757216
6,cat__static__u_symptom_Symptom 119,0.002741929842159152
6,cat__static__u_symptom_Symptom 120,0.0018037683330476284
6,cat__static__u_symptom_Symptom 127,0.0008978683617897332
6,cat__static__u_symptom_Symptom 13,0.0
6,cat__static__u_symptom_Symptom 134,0.0006886766641400754
6,cat__static__u_symptom_Symptom 208,0.0014663594774901867
6,cat__static__u_symptom_Symptom 232,0.0009087195503525436
6,cat__static__u_symptom_Symptom 296,0.0033678999170660973
6,cat__static__u_symptom_Symptom 382,0.00012205161328893155
6,cat__static__u_symptom_Symptom 387,0.00016760187281761318
6,cat__static__u_symptom_Symptom 4,0.000717629212886095
6,cat__static__u_symptom_Symptom 444,0.0
6,cat__static__u_symptom_Symptom 454,0.0011630376102402806
6,cat__static__u_symptom_Symptom 455,0.0006422504084184766
6,cat__static__u_symptom_Symptom 458,0.007523775100708008
6,cat__static__u_symptom_Symptom 462,4.646466550184414e-05
6,cat__static__u_symptom_Symptom 470,0.0005406091222539544
6,cat__static__u_symptom_Symptom 471,4.574254126055166e-05
6,cat__static__u_symptom_Symptom 473,0.0006840897258371115
6,cat__static__u_symptom_Symptom 491,0.007469413336366415
6,cat__static__u_symptom_Symptom 494,4.7658704716013744e-05
6,cat__static__u_symptom_Symptom 5,0.0
6,cat__static__u_symptom_Symptom 506,0.0
6,cat__static__u_symptom_Symptom 509,0.00037971895653754473
6,cat__static__u_symptom_Symptom 517,0.006274694111198187
6,cat__static__u_symptom_Symptom 532,0.0005319530027918518
6,cat__static__u_symptom_Symptom 534,0.02603064849972725
6,cat__static__u_symptom_Symptom 54,0.0008720151381567121
6,cat__static__u_symptom_Symptom 571,0.0017977384850382805
6,cat__static__u_symptom_Symptom 573,0.0011475511128082871
6,cat__static__u_symptom_Symptom 580,0.0006847471231594682
6,cat__static__u_symptom_Symptom 592,0.000114659451355692
6,cat__static__u_symptom_Symptom 6,0.0005977770197205245
6,cat__static__u_symptom_Symptom 607,7.269876368809491e-05
6,cat__static__u_symptom_Symptom 65,0.0
6,cat__static__u_symptom_Symptom 70,0.00045898676034994423
6,cat__static__u_symptom_Symptom 8,0.00010980172373820096
6,cat__static__u_symptom_Symptom 86,0.0
6,cat__static__u_symptom_Symptom 87,0.0010333587415516376
6,cat__static__u_symptom_Symptom 9,0.0012849883642047644
6,cat__static__u_symptom___MISSING__,0.016452690586447716
6,cat__static__u_symptom_infrequent_sklearn,0.027672355994582176
6,cat__static__contact_type_Email,0.0
6,cat__static__contact_type_Phone,0.0
6,cat__static__location_Location 108,0.0034768786281347275
6,cat__static__location_Location 111,0.001758820260874927
6,cat__static__location_Location 113,8.132374932756647e-05
6,cat__static__location_Location 125,8.231417268689256e-06
6,cat__static__location_Location 128,0.0006723511032760143
6,cat__static__location_Location 135,0.001630078419111669
6,cat__static__location_Location 136,0.0012760334648191929
6,cat__static__location_Location 143,0.005239764228463173
6,cat__static__location_Location 15,3.112421472906135e-05
6,cat__static__location_Location 161,0.029068339616060257
6,cat__static__location_Location 165,0.0
6,cat__static__location_Location 173,0.002264646580442786
6,cat__static__location_Location 179,0.004006446339190006
6,cat__static__location_Location 18,0.0003461400337982923
6,cat__static__location_Location 188,0.00010894511797232553
6,cat__static__location_Location 197,5.6058793234115e-06
6,cat__static__location_Location 199,0.0
6,cat__static__location_Location 204,0.01447360124439001
6,cat__static__location_Location 209,0.0
6,cat__static__location_Location 210,0.0002635785785969347
6,cat__static__location_Location 229,0.0
6,cat__static__location_Location 242,0.0
6,cat__static__location_Location 245,8.306021481985226e-05
6,cat__static__location_Location 34,0.0009449634817428887
6,cat__static__location_Location 35,0.00010254167136736214
6,cat__static__location_Location 36,0.0003634443855844438
6,cat__static__location_Location 37,0.0021928944624960423
6,cat__static__location_Location 38,0.00014707111404277384
6,cat__static__location_Location 39,0.0
6,cat__static__location_Location 40,0.0
6,cat__static__location_Location 41,0.0002972491201944649
6,cat__static__location_Location 42,0.00238843634724617
6,cat__static__location_Location 43,0.0002475183573551476
6,cat__static__location_Location 44,0.0
6,cat__static__location_Location 45,1.058314592228271e-05
6,cat__static__location_Location 46,0.000811892154160887
6,cat__static__location_Location 47,0.0
6,cat__static__location_Location 51,0.002918838057667017
6,cat__static__location_Location 54,0.00047027322580106556
6,cat__static__location_Location 55,0.00046532583655789495
6,cat__static__location_Location 56,0.0
6,cat__static__location_Location 69,0.0020741440821439028
6,cat__static__location_Location 70,0.0009734866907820106
6,cat__static__location_Location 71,0.0007764436304569244
6,cat__static__location_Location 82,0.0004938137717545033
6,cat__static__location_Location 91,0.0003114482096862048
6,cat__static__location_Location 93,0.014628409408032894
6,cat__static__location_Location 96,0.0014532867353409529
6,cat__static__location_Location 97,0.0006617333274334669
6,cat__static__location_infrequent_sklearn,0.015078394673764706
6,cat__static__impact_1 - High,0.002126951003447175
6,cat__static__impact_2 - Medium,0.004625948145985603
6,cat__static__impact_3 - Low,0.0075456988997757435
6,cat__static__urgency_1 - High,0.004443682264536619
6,cat__static__urgency_2 - Medium,0.0021395154763013124
6,cat__static__urgency_3 - Low,0.006751387845724821
6,cat__static__caller_id_Caller 1062,0.00014743457722943276
6,cat__static__caller_id_Caller 1129,0.0014353645965456963
6,cat__static__caller_id_Caller 1182,0.0025081499479711056
6,cat__static__caller_id_Caller 1270,0.0
6,cat__static__caller_id_Caller 1441,0.00021389637549873441
6,cat__static__caller_id_Caller 1517,0.00012767086445819587
6,cat__static__caller_id_Caller 1519,0.0
6,cat__static__caller_id_Caller 1531,0.0
6,cat__static__caller_id_Caller 1546,0.0006897471030242741
6,cat__static__caller_id_Caller 156,0.0
6,cat__static__caller_id_Caller 1904,0.009437330067157745
6,cat__static__caller_id_Caller 203,0.001134117366746068
6,cat__static__caller_id_Caller 225,0.00014434743206948042
6,cat__static__caller_id_Caller 2377,0.000925776083022356
6,cat__static__caller_id_Caller 2416,1.2477790733100846e-05
6,cat__static__caller_id_Caller 2435,0.0
6,cat__static__caller_id_Caller 2471,6.711703463224694e-05
6,cat__static__caller_id_Caller 2691,5.302338468027301e-05
6,cat__static__caller_id_Caller 298,0.0
6,cat__static__caller_id_Caller 3038,0.0
6,cat__static__caller_id_Caller 3081,0.0023969286121428013
6,cat__static__caller_id_Caller 3136,0.0
6,cat__static__caller_id_Caller 3160,0.00033896297100000083
6,cat__static__caller_id_Caller 318,0.001227139146067202
6,cat__static__caller_id_Caller 3329,0.00014421484956983477
6,cat__static__caller_id_Caller 337,0.0006857310072518885
6,cat__static__caller_id_Caller 3388,0.0
6,cat__static__caller_id_Caller 3479,0.00012686826812569052
6,cat__static__caller_id_Caller 3763,0.0012198403710499406
6,cat__static__caller_id_Caller 3933,0.0
6,cat__static__caller_id_Caller 3986,0.0003851528454106301
6,cat__static__caller_id_Caller 4316,0.0
6,cat__static__caller_id_Caller 4414,0.0
6,cat__static__caller_id_Caller 4475,0.0003305829013697803
6,cat__static__caller_id_Caller 4514,4.4852971768705174e-05
6,cat__static__caller_id_Caller 4710,0.0005064874421805143
6,cat__static__caller_id_Caller 4893,0.0029067741706967354
6,cat__static__caller_id_Caller 501,0.0
6,cat__static__caller_id_Caller 5093,0.0
6,cat__static__caller_id_Caller 512,0.0
6,cat__static__caller_id_Caller 5368,0.0
6,cat__static__caller_id_Caller 671,0.0
6,cat__static__caller_id_Caller 68,0.00023501305258832872
6,cat__static__caller_id_Caller 685,4.7849891416262835e-05
6,cat__static__caller_id_Caller 723,0.0002623089822009206
6,cat__static__caller_id_Caller 92,0.0
6,cat__static__caller_id_Caller 920,0.0
6,cat__static__caller_id_Caller 93,0.0028765161987394094
6,cat__static__caller_id_Caller 944,0.00031187699642032385
6,cat__static__caller_id_infrequent_sklearn,0.0022022330667823553
6,cat__static__opened_by_Opened by  108,0.0006866105832159519
6,cat__static__opened_by_Opened by  131,0.01811130903661251
6,cat__static__opened_by_Opened by  168,0.0013180850073695183
6,cat__static__opened_by_Opened by  17,0.027601778507232666
6,cat__static__opened_by_Opened by  174,0.0
6,cat__static__opened_by_Opened by  180,0.0031130146235227585
6,cat__static__opened_by_Opened by  20,0.0001434606092516333
6,cat__static__opened_by_Opened by  221,0.0021402458660304546
6,cat__static__opened_by_Opened by  228,0.0
6,cat__static__opened_by_Opened by  239,0.0010179042583331466
6,cat__static__opened_by_Opened by  24,0.008202437311410904
6,cat__static__opened_by_Opened by  240,0.0
6,cat__static__opened_by_Opened by  242,0.0
6,cat__static__opened_by_Opened by  247,0.002779499627649784
6,cat__static__opened_by_Opened by  257,0.0
6,cat__static__opened_by_Opened by  267,0.0
6,cat__static__opened_by_Opened by  301,0.0013283115113154054
6,cat__static__opened_by_Opened by  305,0.0008982386207208037
6,cat__static__opened_by_Opened by  325,0.0006201255018822849
6,cat__static__opened_by_Opened by  360,0.001504694577306509
6,cat__static__opened_by_Opened by  381,0.0
6,cat__static__opened_by_Opened by  386,0.0021997627336531878
6,cat__static__opened_by_Opened by  390,0.006559082306921482
6,cat__static__opened_by_Opened by  397,0.037696871906518936
6,cat__static__opened_by_Opened by  40,0.001847307663410902
6,cat__static__opened_by_Opened by  402,9.64043865678832e-05
6,cat__static__opened_by_Opened by  433,2.158573806809727e-05
6,cat__static__opened_by_Opened by  44,0.00026653919485397637
6,cat__static__opened_by_Opened by  443,0.0005496316007338464
6,cat__static__opened_by_Opened by  444,0.0
6,cat__static__opened_by_Opened by  460,8.616559352958575e-05
6,cat__static__opened_by_Opened by  463,0.000658675329759717
6,cat__static__opened_by_Opened by  468,0.0
6,cat__static__opened_by_Opened by  47,8.161865116562694e-05
6,cat__static__opened_by_Opened by  500,0.0005957044777460396
6,cat__static__opened_by_Opened by  501,0.0010143908439204097
6,cat__static__opened_by_Opened by  512,0.0005755089223384857
6,cat__static__opened_by_Opened by  536,0.0009047243511304259
6,cat__static__opened_by_Opened by  55,0.0035213055089116096
6,cat__static__opened_by_Opened by  58,0.0007624153513461351
6,cat__static__opened_by_Opened by  59,0.0032621256541460752
6,cat__static__opened_by_Opened by  62,0.012955454178154469
6,cat__static__opened_by_Opened by  70,6.438257696572691e-05
6,cat__static__opened_by_Opened by  8,0.001270735519938171
6,cat__static__opened_by_Opened by  9,0.000461446528788656
6,cat__static__opened_by_Opened by  94,0.0
6,cat__static__opened_by___MISSING__,0.0019066843669861555
6,cat__static__opened_by_infrequent_sklearn,0.0015477825654670596
6,cat__static__sys_created_by_Created by 10,0.00411797221750021
6,cat__static__sys_created_by_Created by 101,0.0
6,cat__static__sys_created_by_Created by 107,0.0035571432672441006
6,cat__static__sys_created_by_Created by 108,0.0
6,cat__static__sys_created_by_Created by 109,0.0006977639277465641
6,cat__static__sys_created_by_Created by 113,0.0
6,cat__static__sys_created_by_Created by 114,0.0
6,cat__static__sys_created_by_Created by 12,0.0
6,cat__static__sys_created_by_Created by 120,0.0022441004402935505
6,cat__static__sys_created_by_Created by 129,0.0018855946836993098
6,cat__static__sys_created_by_Created by 13,0.011748764663934708
6,cat__static__sys_created_by_Created by 130,0.0031098860781639814
6,cat__static__sys_created_by_Created by 140,0.00010164288687519729
6,cat__static__sys_created_by_Created by 158,0.0
6,cat__static__sys_created_by_Created by 167,0.0005623764591291547
6,cat__static__sys_created_by_Created by 169,1.1332964277244173e-05
6,cat__static__sys_created_by_Created by 171,0.0005441275425255299
6,cat__static__sys_created_by_Created by 172,0.0001201621926156804
6,cat__static__sys_created_by_Created by 18,0.0005746499518863857
6,cat__static__sys_created_by_Created by 188,0.0
6,cat__static__sys_created_by_Created by 190,0.0
6,cat__static__sys_created_by_Created by 192,0.00013389706145972013
6,cat__static__sys_created_by_Created by 193,0.0
6,cat__static__sys_created_by_Created by 199,0.0
6,cat__static__sys_created_by_Created by 20,0.0010283679002895951
6,cat__static__sys_created_by_Created by 202,0.0
6,cat__static__sys_created_by_Created by 216,0.004323802888393402
6,cat__static__sys_created_by_Created by 217,4.375304706627503e-05
6,cat__static__sys_created_by_Created by 221,0.0
6,cat__static__sys_created_by_Created by 23,0.0
6,cat__static__sys_created_by_Created by 233,7.648963219253346e-05
6,cat__static__sys_created_by_Created by 25,0.0
6,cat__static__sys_created_by_Created by 30,0.000834146048873663
6,cat__static__sys_created_by_Created by 31,4.119828372495249e-05
6,cat__static__sys_created_by_Created by 33,0.007385279051959515
6,cat__static__sys_created_by_Created by 34,0.0004028889234177768
6,cat__static__sys_created_by_Created by 45,0.0017664236947894096
6,cat__static__sys_created_by_Created by 47,0.0
6,cat__static__sys_created_by_Created by 5,0.0
6,cat__static__sys_created_by_Created by 52,0.001682440284639597
6,cat__static__sys_created_by_Created by 6,0.0014550634659826756
6,cat__static__sys_created_by_Created by 62,0.013954534195363522
6,cat__static__sys_created_by_Created by 79,0.0
6,cat__static__sys_created_by_Created by 81,0.002014472149312496
6,cat__static__sys_created_by_Created by 89,0.0014744908548891544
6,cat__static__sys_created_by_Created by 98,0.004588177427649498
6,cat__static__sys_created_by___MISSING__,0.02504412829875946
6,cat__static__sys_created_by_infrequent_sklearn,0.0007441474590450525
6,cat__static__notify_Do Not Notify,0.0
6,cat__static__notify_Send Email,0.0
6,cat__dyn_cat__activity_Active,0.027082638815045357
6,cat__dyn_cat__activity_Awaiting Problem,0.0
6,cat__dyn_cat__activity_Awaiting User Info,0.07381481677293777
6,cat__dyn_cat__activity_New,0.0020392679143697023
6,cat__dyn_cat__activity_infrequent_sklearn,0.0
6,cat__dyn_cat__activity_prev_Active,0.0012588835088536143
6,cat__dyn_cat__activity_prev_Awaiting Problem,0.0
6,cat__dyn_cat__activity_prev_Awaiting User Info,0.012923342175781727
6,cat__dyn_cat__activity_prev_New,0.0012290157610550523
6,cat__dyn_cat__activity_prev___MISSING__,0.0
6,cat__dyn_cat__resource_Group 10,0.008167493157088757
6,cat__dyn_cat__resource_Group 12,0.008207758888602257
6,cat__dyn_cat__resource_Group 15,0.00044461668585427105
6,cat__dyn_cat__resource_Group 19,0.0007281186990439892
6,cat__dyn_cat__resource_Group 20,0.023783639073371887
6,cat__dyn_cat__resource_Group 21,0.0
6,cat__dyn_cat__resource_Group 22,0.004438195377588272
6,cat__dyn_cat__resource_Group 23,0.046250734478235245
6,cat__dyn_cat__resource_Group 24,0.0508345365524292
6,cat__dyn_cat__resource_Group 25,0.003762751817703247
6,cat__dyn_cat__resource_Group 27,0.015258240513503551
